id,name,alt_names,network,owners,country,categories,is_nsfw,launched,closed,replaced_by,website
ShowTurk.tr,Show Turk,,,,TR,,FALSE,,,,https://www.showturk.com.tr/
ShowTV.tr,Show TV,,,Albayrak Holding,TR,,FALSE,,,,https://www.showtv.com.tr/
ShowVenTV.ve,ShowVen TV,Corazón Llanero TV,,,VE,culture;music,FALSE,2022-06-20,,,https://corazonllanero.com/
ShoxBet.us,Sho x Bet,,,,US,,FALSE,,,,https://www.sho.com/
ShraddhaTV.lk,Shraddha TV,,,Mahamevnawa Buddhist Monastery,LK,,FALSE,2012-09-29,,,https://www.shraddha.lk/
ShreeBangla.in,Shree Bangla,,,,IN,general,FALSE,,,,
ShreeNavgrahChannel.in,Shree Navgrah Channel,,,,IN,,FALSE,,,,
SHTV.us,SHTV,,,,US,legislative,FALSE,,,,https://www.sterling-heights.net/228/Broadcast-Services-Division
ShubhCinemaTV.in,Shubh Cinema TV,,,,IN,movies,FALSE,,,,https://app.sanskargroup.in/
Shubhsandesh.in,Shubhsandesh,,,,IN,religious,FALSE,,,,
ShubhsandeshTV.in,Shubhsandesh TV,,,,IN,,FALSE,,,,https://www.shubhsandeshtv.com/
ShubhTV.in,Shubh TV,,,,IN,,FALSE,,,,https://app.sanskargroup.in/
ShuozhouCityChannel.cn,Shuozhou City Channel,城区频道,,,CN,general,FALSE,,,,
ShuozhouLifeandEntertainmentChannel.cn,Shuozhou Life and Entertainment Channel,,,,CN,entertainment,FALSE,,,,
ShuozhouNewsComprehensiveChannel.cn,Shuozhou News Comprehensive Channel,,,,CN,news,FALSE,,,,
ShuudTV.mn,Shuud TV,,,,MN,general,FALSE,,,,
SiakTV.id,Siak TV,,,,ID,,FALSE,,,,
SiamChannel.th,Siam Channel,,,,TH,,FALSE,,,,https://www.mvtv.co.th/channel/siamchannel
SIAR.my,SIAR,,,,MY,movies,FALSE,,,,https://unifi.com.my/tv
SiauliuTV.lt,Siauliu TV,Šiaulių TV,,,LT,,FALSE,,,,https://stv.lt/
SIBCTV.sb,SIBC TV,,,Solomon Islands Broadcasting Corporation,SB,general,FALSE,2023-11-17,,,https://www.sibconline.com.sb/
Sibir24.ru,Sibir 24,Сибирь 24,ВГТРК,ВГТРК,RU,general,FALSE,,,,
SibukaMaisha.tz,Sibuka Maisha,,,,TZ,,FALSE,,,,
SIC.pt,SIC,,,Impresa,PT,general,FALSE,1992-10-06,,,https://sic.pt/
SICAltaDefinicao.pt,SIC Alta Definicao,SIC Alta Definição,,,PT,,FALSE,2024-04-20,,,https://opto.sic.pt/
SicardiTV.ar,Sicardi TV,,,,AR,,FALSE,,,,https://sicarditv.com.ar/
SICCaras.pt,SIC Caras,,,Impresa,PT,,FALSE,,,,https://siccaras.pt/
SichuanEconomicChannel.cn,Sichuan Economic Channel,经济频道,,,CN,business,FALSE,,,,https://www.sctv.com/watchTV
SichuanKangbaTibetanTV.cn,Sichuan Kangba Tibetan TV,,,,CN,,FALSE,,,,http://www.sctv.com/
SichuanMoviesEntertainment.cn,Sichuan Movies & Entertainment,影视文艺频道,,,CN,movies;entertainment,FALSE,,,,http://www.sctv.com/watchTV
SichuanNewsChannel.cn,Sichuan News Channel,新闻频道,,,CN,news,FALSE,2005-09-15,,,http://www.sctv.com/watchTV
SichuanRuralChannel.cn,Sichuan Rural Channel,,,,CN,,FALSE,,,,http://www.sctv.com/
SichuanSatelliteTV.cn,Sichuan Satellite TV,,,,CN,,FALSE,,,,
SichuanTV1.cn,Sichuan TV 1,,,,CN,,FALSE,,,,http://www.sctv.com/
SichuanTVCulturalTourismChannel.cn,Sichuan TV Cultural Tourism Channel,,,,CN,,FALSE,,,,
SichuanTVPublicChannel.cn,Sichuan TV Public Channel,,,,CN,,FALSE,,,,
SichuanTVWomenandChildrenChannel.cn,Sichuan TV Women and Children Channel,,,,CN,family,FALSE,,,,
SiciliaTV.it,Sicilia TV,,,Tele Video Sicilia Favara Soc. Coop.,IT,general,FALSE,,,,https://www.lyngsat.com/logo/tv/ss/sicilia_tv_it.png
SICInternacional.pt,SIC Internacional,,,Impresa,PT,,FALSE,1997-09-17,,,https://www.sic.pt/internacional
SICInternacionalAfrica.pt,SIC Internacional Africa,SIC Internacional África,,Impresa,PT,,FALSE,2017-03-13,,,https://www.sic.pt/internacional
SICK.pt,SIC K,,,Impresa,PT,,FALSE,,,,https://sickapa.pt/
SICMulher.pt,SIC Mulher,,,Impresa,PT,,FALSE,,,,https://sicmulher.pt/
SICNoticias.pt,SIC Noticias,SIC Notícias,,Impresa,PT,news,FALSE,,,,https://sicnoticias.pt/
SICNovelas.pt,SIC Novelas,,,Impresa,PT,series,FALSE,2023-03-14,,,
SICRadical.pt,SIC Radical,,,Impresa,PT,,FALSE,,,,https://sicradical.pt/
SICReplay.pt,SIC Replay,,,,PT,,FALSE,2024-04-20,,,https://opto.sic.pt/
SICTV.br,SIC TV,,,,BR,,FALSE,,,,
SidaamaMediaNetwork.et,Sidaama Media Network,,,,ET,,FALSE,,,,https://www.sidamamedianetwork.org/
SidharthBhakti.in,Sidharth Bhakti,,,,IN,,FALSE,,,,
SiembraTV.do,Siembra TV,,,,DO,music,FALSE,,,,
SiembraTV.ve,Siembra TV,,,,VE,general,FALSE,2006-03-21,,,https://siembratv.com/
Siemprecine.uy,Siemprecine,,,,UY,movies,FALSE,,,,
SienaTV.it,Siena TV,,,,IT,general,FALSE,,,,https://www.radiosienatv.it/
SiengKhaenLaoTV.la,Sieng Khaen Lao TV,,,,LA,,FALSE,,,,
Siesta.ru,Siesta,Сиеста,,,RU,series,FALSE,2019-09-16,2021-04-22,,http://siestatv.ru/
SigerTV.id,Siger TV,,Cahaya TV Network,,ID,,FALSE,2007-05-20,,,http://siger.tv/
SigloXXITV.bo,Siglo XXI TV,,,,BO,general,FALSE,,,,https://redsigloxxibolivia.com/
SigmaTV.cy,Sigma TV,Τηλεόραση ΣΙΓΜΑ,,Sigma Radio TV Public Limited,CY,,FALSE,1995-04-03,,,https://www.sigmatv.com/
SignsTV.ke,Signs TV,,,Signs Media,KE,general,FALSE,,,,https://signsmediake.com/
SihaiFishingChannel.cn,Sihai Fishing Channel,四海钓鱼频道,,,CN,outdoor,FALSE,,,,
SIkbol.uz,S-Ikbol,,,,UZ,general,FALSE,,,,
SikensiTV.ci,Sikensi TV,,,,CI,general,FALSE,,,,
SikhChannel.uk,Sikh Channel,,,,UK,,FALSE,2009-04-13,,,https://sikhchannel.tv/
SikhSpiritualCentreRexdale.ca,Sikh Spiritual Centre Rexdale,,,,CA,,FALSE,,,,
SikkaTV.fr,Sikka TV,,,,FR,,FALSE,,,,
Sila.ru,Sila,Сила,,,RU,sports,FALSE,2019-12-03,,,https://www.tricolor.ru/channels/sila-hd-1322/
SilenceTV.nl,Silence TV,,,,NL,,FALSE,,,,
Silk.ru,Silk,Шёлк;Шелк,,VODTV,RU,xxx,TRUE,2020-01-01,,,http://silk2.tv/
SilkUniversal.ge,Silk Universal,,,,GE,,FALSE,,,,https://www.silknet.com/
SilkWay.kz,Silk Way,,,Khabar Agency,KZ,general,FALSE,,,,https://silkwaytv.kz/en
SillywoodTV.gn,Sillywood TV,,,,GN,movies,FALSE,2024-09-26,,,
SiloamTV.sz,Siloam TV,,,The Redemption Ministries Church Of Christ,SZ,religious,FALSE,,,,https://www.redemptionorg.org/
Silver.se,Silver,,,NonStop Television,SE,,FALSE,2006-05-26,2015-07-15,,http://www.nonstop.tv/silver/
SilverbirdNews24.ng,Silverbird News 24,,,,NG,news,FALSE,,,,
SilverbirdTV.ng,Silverbird TV,,,,NG,,FALSE,,,,https://silverbirdtv.com/
SilveriTV.kr,Silver iTV,실버아이TV,,,KR,,FALSE,,,,http://www.silver-itv.co.kr/
SilverlineMovieChannel.de,Silverline Movie Channel,,,Silverline Television AG,DE,movies,FALSE,2003-11-18,,,https://silverline.tv/
SilverScreen.pk,Silver Screen,,,,PK,,FALSE,,,,
SilverScreenClassics.ca,Silver Screen Classics,,,Channel Zero,CA,classic,FALSE,2003-09-02,,,http://www.silverscreenclassics.com/
SilverTV.gh,Silver TV,,,,GH,,FALSE,,,,http://silveronline24.com/silvertv
SimavisionCanal18.do,Simavision Canal 18,Simavisión Canal 18,,,DO,general,FALSE,,,,https://simavision.tv/
SimayeAzadi.uk,Simaye Azadi,Iran National Televisionسیمای آزادی,,,UK,general,FALSE,,,,https://iranntv.com/
SimclarTV.gt,Simclar TV,,,,GT,entertainment,FALSE,,,,
SiminnSport.is,Siminn Sport,Síminn Sport,,,IS,sports,FALSE,2005-01-01,,,https://www.siminn.is/siminn-sport
SiminnSport2.is,Siminn Sport 2,Síminn Sport 2,,,IS,sports,FALSE,2019-01-01,,,https://www.siminn.is/siminn-sport
Simon.ua,Simon,,,,UA,general,FALSE,1992-09-12,,,https://simon.ua/
Simpang5TV.id,Simpang5 TV,,Jawa Pos Multimedia,,ID,,FALSE,2011-11-08,,,
SimsalabimSabrina.us,Simsalabim Sabrina,,Pluto TV,,US,kids,FALSE,,,,https://pluto.tv/en/live-tv/simsalabim-sabrina-de
SindaTV.tw,Sinda TV,,,,TW,,FALSE,,,,
SindhTV.pk,Sindh TV,,,Dolphin Media House,PK,,FALSE,2004-10-01,,,https://sindhtv.tv/
SindhTVNews.pk,Sindh TV News,,,Dolphin Media House,PK,news,FALSE,2004-10-01,,,https://sindhtvnews.net/
SindoNewsTV.id,Sindo News TV,MNC News,,,ID,news,FALSE,,,,http://www.mncchannels.com/micro/mncnews
SinduTV.lk,Sindu TV,,,Iraj Productions,LK,music,FALSE,,,,https://www.sindutv.com/
Sinema1001.tr,Sinema 1001,,,,TR,movies,FALSE,,,,http://1001.sinematv.com.tr/
Sinema1002.tr,Sinema 1002,,,,TR,movies,FALSE,,,,http://1002.sinematv.com.tr/
Sinema2.tr,Sinema 2,,,,TR,movies,FALSE,,,,http://sinematv2.com.tr/
SinemaAile.tr,Sinema Aile,,,,TR,movies,FALSE,,,,http://sinematvaile.com.tr/
SinemaAile2.tr,Sinema Aile 2,,,,TR,movies,FALSE,,,,http://aile2.sinematv.com.tr/
SinemaAksiyon.tr,Sinema Aksiyon,,,,TR,movies,FALSE,,,,http://aksiyon.sinematv.com.tr/
SinemaAksiyon2.tr,Sinema Aksiyon 2,,,,TR,movies,FALSE,,,,http://aksiyon2.sinematv.com.tr/
SinemaIndonesia.id,Sinema Indonesia,,,,ID,movies,FALSE,,,,https://www.eyeplus.co.id/
SinemaIndonesiaX.id,Sinema Indonesia X,,,,ID,movies,FALSE,,,,https://www.eyeplus.co.id/
SinemaKomedi.tr,Sinema Komedi,,,,TR,comedy,FALSE,,,,http://komedi.sinematv.com.tr/
SinemaKomedi2.tr,Sinema Komedi 2,,,,TR,comedy,FALSE,,,,http://komedi2.sinematv.com.tr/
SINematica.uk,SINematica,,,,UK,xxx,TRUE,,,,https://sinematica.com/
SinemaTV.tr,Sinema TV,,,,TR,movies,FALSE,,,,http://sinematv.com.tr/
SinemaYerli.tr,Sinema Yerli,,,,TR,movies,FALSE,,,,http://yerli.sinematv.com.tr/
SinemaYerli2.tr,Sinema Yerli 2,,,,TR,movies,FALSE,,,,http://yerli2.sinematv.com.tr/
SinemaZetu.tz,Sinema Zetu,,,,TZ,movies,FALSE,,,,https://azamtv.co.tz/tan/sinema-zetu
SinLimites.co,Sin Limites,Sin Límites,,,CO,,FALSE,,,,https://www.claro.com.co/personas/servicios/servicios-hogar/television/canales-exclusivos/
SinopYildizTV.tr,Sinop Yildiz TV,,,,TR,,FALSE,,,,
SinoVision.cn,SinoVision,,,,CN,,FALSE,1990-01-01,,,
SinPoTV.id,Sin Po TV,,,,ID,,FALSE,2025-06-16,,,https://tv.sinpo.id/
SintesisTV.mx,Sintesis TV,Síntesis TV,,,MX,general,FALSE,,,,https://sintesistv.com.mx/
Sintetasnohayparaiso.us,Sin tetas no hay paraiso,Sin tetas no hay paraíso,Pluto TV,,US,series,FALSE,,,,https://pluto.tv/en/live-tv/sin-tetas-no-hay-paraiso-es
SinTV.pe,Sin TV,,,,PE,,FALSE,,,,https://sintvperu.com/
SipingTV.cn,Siping TV,四平广播电视台,,,CN,general,FALSE,,,,https://www.jlntv.cn/newpc/wlt/dszb/folder3130/folder3136/
SIPSETV81.mx,SIPSE TV 8.1,XHY-TDT,,Grupo SIPSE,MX,general,FALSE,1963-01-31,,,https://sipseplay.com/
SIPSETVCUN81.mx,SIPSE TVCUN 8.1,XHCCU-TDT,,Grupo SIPSE,MX,general,FALSE,1993-01-14,,,https://sipseplay.com/
SIPTV.si,SIP TV,,,,SI,,FALSE,,,,
SirajTV.uk,Siraj TV,,,Sabeel Foundation,UK,news;documentary,FALSE,,,,https://sabeelfoundation.org/
SirasaTV.lk,Sirasa TV,,MTV Channel,Capital Maharaja,LK,,FALSE,1998-01-01,,,http://sirasatv.lk/
SirdaryoMTRK.uz,Sirdaryo MTRK,,,,UZ,general,FALSE,,,,
SiriKannada.in,Siri Kannada,,,,IN,,FALSE,,,,https://www.sirikannada.tv/
SirinaTV.gr,Sirina TV,,,,GR,xxx,TRUE,2013-10-11,,,http://www.sirina.tv/
Sirippoli.in,Sirippoli,,,,IN,,FALSE,,,,
SirippoliTV.in,Sirippoli TV,,,Kalaignar TV Pvt Ltd,IN,comedy,FALSE,,,,
SirisTV.nl,Siris TV,,,,NL,,FALSE,,,,https://siris.nl/
SisalTV1.it,Sisal TV 1,,,,IT,,FALSE,,,,http://www.sisal.com/
SisalTV2.it,Sisal TV 2,,,,IT,,FALSE,,,,http://www.sisal.com/
SisalTV3.it,Sisal TV 3,,,,IT,,FALSE,,,,http://www.sisal.com/
SisalTV4.it,Sisal TV 4,,,,IT,,FALSE,,,,http://www.sisal.com/
SisalTV5.it,Sisal TV 5,,,,IT,,FALSE,,,,http://www.sisal.com/
SisseilRadioTV.mg,Sisseil Radio TV,,,,MG,general,FALSE,,,,
Sistema1.pe,Sistema 1,,,,PE,general,FALSE,,,,https://sistema1tv.com/
SistemaMichoacanodeTV.mx,Sistema Michoacano de TV,,,,MX,,FALSE,,,,https://www.sistemamichoacano.tv/television
SITE777TV.jp,SITE777TV,サイトセブンＴＶ,,Daikoku Denki Co Ltd,JP,entertainment,FALSE,,,,https://site777.tv/
Sitel.bo,Sitel,,,,BO,general,FALSE,,,,
Sitel.mk,Sitel,Сител,,,MK,,FALSE,1993-01-22,,,https://sitel.com.mk/
SitiShqipTV.al,Siti Shqip TV,,,Triangle Media Group,AL,music,FALSE,,,,https://cityradio.al/
SitubondoTV.id,Situbondo TV,,,,ID,,FALSE,,,,http://www.situbondotv.com/
SiTV.do,SiTV,,,,DO,general,FALSE,,,,https://sitv.com.do/
SiTV.hn,SiTV,,,,HN,general,FALSE,,,,https://sitvhn.com/
SivanTV.ch,Sivan TV,,,,CH,religious,FALSE,,,,http://sivantv.com/
SiweulTV.sn,Siweul TV,,,,SN,general,FALSE,,,,https://www.siweul.net/siweul-tv/
SIXOTV.hu,SIXO TV,,,,HU,general,FALSE,,,,https://szikszo.hu/
SixTV.cd,Six TV,,,,CD,general,FALSE,,,,
sixx.de,sixx,,,Seven.One Entertainment Group,DE,,FALSE,2010-05-07,,,http://www.sixx.de/
sixxAustria.at,sixx Austria,,,ProSiebenSat.1 Media SE,AT,,FALSE,2012-07-03,,,http://www.sixx.at/
SiyasaTV.lk,Siyasa TV,,,Siyasa Media Network,LK,general,FALSE,,,,
SiyathaTV.lk,Siyatha TV,,VOA,Voice of Asia Network Pvt Ltd,LK,,FALSE,2009-09-17,,,http://siyathatv.lk/
SjonvarpSimans.is,Sjonvarp Simans,Sjónvarp Símans,,Síminn,IS,general,FALSE,2016-06-01,,,https://www.siminn.is/
SJTV.tw,SJTV,,,,TW,,FALSE,,,,https://www.sjtv.com.tw/
Sjuan.se,Sjuan,TV4 Plus,,TV4 Group,SE,,FALSE,2003-03-09,,,https://www.tv4play.se/kanaler
SK1.ua,SK 1,СК 1,,SK 1,UA,news,FALSE,,,,http://sk1.tv/
SK2TV.sn,SK2 TV,,,Mamadou Diallo,SN,general,FALSE,2025-01-01,,,https://sk2tv.com/
Skagit21Television.us,Skagit21 Television,,,,US,legislative,FALSE,,,,https://www.skagitcounty.net/Departments/TV21/main.htm
SkaiTV.gr,Skai TV,ΣΚΑΪ,,Skai Group,GR,general,FALSE,1993-09-21,1999-09-26,AlphaTV.gr,https://www.skai.gr/tv/
SKARTV.gy,SKAR TV,,,SKAR Communications Inc.,GY,entertainment,FALSE,,,,
SKAT.bg,SKAT,СКАТ,,,BG,general,FALSE,,,,http://www.skat.bg/
Skazkizayki.ru,Skazki zayki,Сказки зайки,,HD Media,RU,kids,FALSE,2013-12-01,,,https://skazki-zayki.com/
SkillsPlusThrills.us,Skills + Thrills,,Pluto TV,,US,documentary,FALSE,,,,https://pluto.tv/en/live-tv/skills-thrills
SkinemaxHD.ca,Skinemax HD,,Exxxtasy Network,Fifth Dimension Properties,CA,xxx,TRUE,2013-06-01,,,http://exxxtasy.com/skinemax-hd/
SKITV.au,SKI TV,,,Geoff Harrison,AU,sports,FALSE,,,,https://www.skitv.tv/
SKITV.ch,SKI TV,,,,CH,sports,FALSE,,,,https://www.skitv.tv/
Skjar1.is,Skjar 1,Skjár 1,,,IS,entertainment,FALSE,,,,https://skjar1.is/
SKOTelevision.bo,SKO Television,SKO Televisión,,,BO,entertainment,FALSE,,,,https://www.skotelevision.net/
Skrypinua.ua,Skrypin.ua,,,,UA,,FALSE,,,,https://skrypin.ua/
SKStoa.kr,SK Stoa,SK스토아,,,KR,shop,FALSE,2017-12-01,,,https://www.skstoa.com/
SKWAD.us,SKWAD,,,,US,,FALSE,,,,https://www.skwadplay.com/
SkwadPlay.us,Skwad Play,,,,US,kids,FALSE,,,,https://www.skwadplay.com/
Sky5.nz,Sky 5,,,Sky Network Television Ltd.,NZ,,FALSE,1994-12-03,,,https://www.sky.co.nz/discover/sky-starter
Sky995FM.tt,Sky 99.5 FM,,TBC Radio Network,Guardian Media Limited,TT,religious,FALSE,,,,https://sky995fm.com/
SkyA.jp,Sky A,スカイＡ,,skyA Inc,JP,,FALSE,,,,http://www.sky-a.co.jp/
skyAC.kr,skyA&C,,,,KR,,FALSE,,,,https://tv.skylife.co.kr/skyanc
SkyAdventure.it,Sky Adventure,,,Sky Group Limited,IT,documentary,FALSE,2025-07-01,,,
SkyArena.nz,Sky Arena,,,Sky Network Television,NZ,,FALSE,2011-03-01,,,https://www.sky.co.nz/sky-arena
SkyArte.it,Sky Arte,,,Sky Group Limited,IT,,FALSE,2012-11-01,,,https://arte.sky.it/
SkyArts.ie,Sky Arts,,,,IE,,FALSE,,,,
SkyArts.nz,Sky Arts,,,,NZ,,FALSE,2000-01-01,,,http://www.sky.co.nz/sky-arts
SkyArts.uk,Sky Arts,,,,UK,,FALSE,2000-01-01,,,https://www.sky.com/watch/channel/sky-arts
SkyAtlantic.de,Sky Atlantic,,,,DE,,FALSE,2013-12-03,,,https://www.sky.de/
SkyAtlantic.ie,Sky Atlantic,,,,IE,,FALSE,,,,
SkyAtlantic.it,Sky Atlantic,,,Sky Group Limited,IT,,FALSE,2014-04-09,,,http://skyatlantic.sky.it/
SkyAtlantic.uk,Sky Atlantic,,,Sky Group,UK,,FALSE,2011-02-01,,,http://www.sky.com/watch/channel/sky-atlantic
SkyAtlanticMaratone.it,Sky Atlantic Maratone,Sky Atlantic +1 HD,,Sky Group Limited,IT,,FALSE,2014-04-09,,,http://skyatlantic.sky.it/
SkyBoxOffice040.nz,Sky Box Office 040,SBO Movies 1,,,NZ,,FALSE,,,,https://www.sky.co.nz/sky-box-office
SkyBoxOffice041.nz,Sky Box Office 041,SBO Movies 2,,,NZ,,FALSE,,,,https://www.sky.co.nz/sky-box-office
SkyBoxOffice042.nz,Sky Box Office 042,SBO Movies 3,,,NZ,,FALSE,,,,https://www.sky.co.nz/sky-box-office
SkyBoxOffice043.nz,Sky Box Office 043,SBO Movies 4,,,NZ,,FALSE,,,,https://www.sky.co.nz/sky-box-office
SkyBoxSets.nz,Sky Box Sets,,,Sky Network Television,NZ,,FALSE,2017-08-01,,,https://www.sky.co.nz/boxsets
SkyCalcio10.it,Sky Calcio 10,,,Sky Group Limited,IT,sports,FALSE,,,,http://www.sky.it/
SkyCalcio11.it,Sky Calcio 11,,,Sky Group Limited,IT,sports,FALSE,,,,http://www.sky.it/
SkyCinema4K.it,Sky Cinema 4K,,,Comcast Corporation,IT,movies,FALSE,2022-01-28,2023-07-01,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaAction.de,Sky Cinema Action,Sky Action,,Comcast Corporation,DE,movies,FALSE,2009-07-04,,,https://www.sky.de/
SkyCinemaAction.it,Sky Cinema Action,Sky Cinema Max,,Comcast Corporation,IT,movies,FALSE,2008-12-20,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaAction.uk,Sky Cinema Action,,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaAnimation.uk,Sky Cinema Animation,,,Comcast Corporation,UK,movies;animation,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaBestOf.de,Sky Cinema Best Of,Sky Cinema Hits;Sky Hits;Premiere Filmclassics,,Comcast Corporation,DE,movies,FALSE,2006-08-01,,,https://www.sky.de/
SkyCinemaClassics.de,Sky Cinema Classics,Sky Cinema Nostalgie;Sky Nostalgie;Premiere Nostalgie,,Comcast Corporation,DE,movies,FALSE,2002-01-01,,,https://www.sky.de/
SkyCinemaClassics.it,Sky Cinema Classics,,,Comcast Corporation,IT,movies,FALSE,2004-09-03,2019-03-08,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaCollection.it,Sky Cinema Collection,Sky Cinema Hits,,Comcast Corporation,IT,movies,FALSE,2008-03-01,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaComedy.it,Sky Cinema Comedy,,,Comcast Corporation,IT,movies,FALSE,2011-03-01,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaComedy.uk,Sky Cinema Comedy,,,Comcast Corporation,UK,movies;comedy,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaDrama.it,Sky Cinema Drama,,,Comcast Corporation,IT,movies,FALSE,,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaDrama.uk,Sky Cinema Drama,Sky Cinema Christmas,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaDue.it,Sky Cinema Due,Sky Cinema Cult;Cult;Cult Network Italia,,Comcast Corporation,IT,movies,FALSE,2011-08-01,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaFamily.de,Sky Cinema Family,,,Comcast Corporation,DE,movies,FALSE,2016-01-01,,,https://www.sky.de/
SkyCinemaFamily.it,Sky Cinema Family,,,Comcast Corporation,IT,movies,FALSE,,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaFamily.uk,Sky Cinema Family,,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaFun.de,Sky Cinema Fun,Sky Cinema Comedy;Sky Comedy;Premiere 4,,Comcast Corporation,DE,movies,FALSE,2002-01-01,,,https://www.sky.de/
SkyCinemaGreats.uk,Sky Cinema Greats,Sky Cinema 80s Icons,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaHits.uk,Sky Cinema Hits,Sky Cinema Bourne;Sky Cinema Mockingjay,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaItalia.it,Sky Cinema Italia,,,Comcast Corporation,IT,movies,FALSE,2009-08-01,2011-03-01,SkyCinemaComedy.it,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaMania.it,Sky Cinema Mania,Sky Cinema Autore,,Comcast Corporation,IT,movies,FALSE,,2011-03-01,SkyCinemaRomance.it,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaMax.it,Sky Cinema Max,,,Comcast Corporation,IT,movies,FALSE,2008-12-20,2019-03-08,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaPremiere.uk,Sky Cinema Premiere,,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaPremieren.de,Sky Cinema Premieren,Sky Cinema;Premiere 3;Premiere 2;Premiere 1,,Comcast Corporation,DE,movies,FALSE,,,,https://www.sky.de/
SkyCinemaRomance.it,Sky Cinema Romance,Sky Cinema Passion,,Comcast Corporation,IT,movies,FALSE,2011-03-01,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaSciFi.uk,Sky Cinema Sci-Fi,,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaSciFiHorror.uk,Sky Cinema Sci-Fi Horror,Sky Cinema Sci-Fi/Horror;Sky Cinema Sci-Fi;Sky Cinema Sci Fi & Horror;Sky Movies Sci Fi & Horror,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaSelect.uk,Sky Cinema Select,Sky Cinema Fast & Furious;Sky Cinema Heroines;Sky Cinema Tolkien;Sky Cinema Best of 2023;Sky Cinema Harry Potter,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaSpecial.de,Sky Cinema Special,Sky Cinema Mittelerde,,Comcast Corporation,DE,movies,FALSE,2019-01-01,,,https://www.sky.de/
SkyCinemaSuspense.it,Sky Cinema Suspense,,,Comcast Corporation,IT,movies,FALSE,,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyCinemaThriller.de,Sky Cinema Thriller,,,Comcast Corporation,DE,movies,FALSE,2020-01-01,,,https://www.sky.de/
SkyCinemaThriller.uk,Sky Cinema Thriller,,,Comcast Corporation,UK,movies,FALSE,,,,https://www.sky.com/tv/cinema
SkyCinemaUno.it,Sky Cinema Uno,Sky Cinema 1,,Comcast Corporation,IT,movies,FALSE,2009-07-20,,,https://tg24.sky.it/spettacolo/skycinema/home.html
SkyClassica.it,Sky Classica,Classica HD,Sky Italy,,IT,music,FALSE,2025-02-01,,,https://skymedia.it/canali/classica/
SkyComedy.de,Sky Comedy,,,Comcast Corporation,DE,comedy,FALSE,2020-01-27,,,https://www.sky.de/sky-comedy
SkyComedy.ie,Sky Comedy,,,,IE,comedy,FALSE,,,,
SkyComedy.uk,Sky Comedy,,,Comcast Corporation,UK,comedy,FALSE,2020-01-27,,,https://www.sky.com/
SkyCrime.de,Sky Crime,,,Comcast Corporation,DE,series,FALSE,2021-04-01,,,https://www.sky.de/
SkyCrime.ie,Sky Crime,,,,IE,series,FALSE,,,,
SkyCrime.it,Sky Crime,,,Sky Group Limited,IT,series,FALSE,2023-11-01,,,https://www.sky.com/tv/cinema
SkyCrime.uk,Sky Crime,,,Comcast Corporation,UK,series,FALSE,2019-10-01,,,https://www.sky.com/tv/cinema
SkyDocumentaries.de,Sky Documentaries,,,Comcast Corporation,DE,documentary,FALSE,2021-09-09,,,https://www.sky.de/
SkyDocumentaries.ie,Sky Documentaries,,,,IE,documentary,FALSE,,,,
SkyDocumentaries.it,Sky Documentaries,Sky Documentaries HD,,Sky Group Limited,IT,documentary,FALSE,2021-07-01,,,https://www.sky.it/
SkyDocumentaries.uk,Sky Documentaries,,,Comcast Corporation,UK,documentary,FALSE,2020-05-27,,,https://www.sky.com/watch/sky-documentaries
SkyeXIII.us,Skye XIII,,,,US,general,FALSE,,,,https://skye13.com/
SkyFolkTV.mk,Sky Folk TV,,,,MK,music,FALSE,,,,
skyHealing.kr,skyHealing,,,,KR,,FALSE,2014-08-01,2019-04-30,HobbyLife.kr,https://tv.skylife.co.kr/skyhealing
